student_id,grade,state_code,state_name,city_tier,subscription_type,gender,age_group,enrollment_cohort,is_jee_aspirant,is_neet_aspirant
STU008259,Grade 9,DL,Delhi,Tier 2,Basic,Male,14-15,2023-07,False,False
STU008260,Grade 12,MH,Maharashtra,Tier 3,Free,Male,16-18,2023-02,True,True
STU008261,Grade 12,UP,Uttar Pradesh,Tier 3,Basic,Female,16-18,2023-10,True,False
STU008262,Grade 11,BR,Bihar,Tier 2,Free,Male,16-18,2023-11,True,True
STU008263,Grade 9,TN,Tamil Nadu,Tier 1,Basic,Male,14-15,2023-09,False,False
STU008264,Grade 10,KA,Karnataka,Tier 2,Basic,Male,14-15,2023-11,False,False
STU008265,Grade 11,WB,West Bengal,Tier 3,Basic,Female,16-18,2023-06,False,False
STU008266,Grade 10,RJ,Rajasthan,Tier 3,Premium,Male,14-15,2023-07,False,False
STU008267,Grade 12,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-03,False,True
STU008268,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-07,False,False
STU008269,Grade 9,DL,Delhi,Tier 3,Basic,Male,14-15,2023-10,False,False
STU008270,Grade 9,MH,Maharashtra,Tier 1,Premium,Female,14-15,2023-10,False,False
STU008271,Grade 9,UP,Uttar Pradesh,Tier 1,Basic,Male,14-15,2023-04,False,False
STU008272,Grade 12,BR,Bihar,Tier 2,Free,Male,16-18,2023-05,False,True
STU008273,Grade 12,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-09,True,False
STU008274,Grade 12,KA,Karnataka,Tier 3,Free,Male,16-18,2023-11,True,True
STU008275,Grade 10,WB,West Bengal,Tier 3,Free,Male,14-15,2023-12,False,False
STU008276,Grade 10,RJ,Rajasthan,Tier 1,Free,Male,14-15,2023-10,False,False
STU008277,Grade 10,GJ,Gujarat,Tier 1,Free,Male,14-15,2023-11,False,False
STU008278,Grade 12,MP,Madhya Pradesh,Tier 1,Free,Male,16-18,2023-10,True,False
STU008279,Grade 10,DL,Delhi,Tier 3,Free,Female,14-15,2023-08,False,False
STU008280,Grade 11,MH,Maharashtra,Tier 3,Premium,Female,16-18,2023-12,False,False
STU008281,Grade 11,UP,Uttar Pradesh,Tier 1,Premium,Male,16-18,2023-05,False,False
STU008282,Grade 12,BR,Bihar,Tier 1,Free,Male,16-18,2023-11,True,True
STU008283,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-11,True,True
STU008284,Grade 12,KA,Karnataka,Tier 2,Premium,Female,16-18,2023-01,True,True
STU008285,Grade 11,WB,West Bengal,Tier 3,Premium,Male,16-18,2023-06,True,True
STU008286,Grade 11,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-09,True,True
STU008287,Grade 12,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-06,False,True
STU008288,Grade 9,MP,Madhya Pradesh,Tier 2,Premium,Female,14-15,2023-10,False,False
STU008289,Grade 10,DL,Delhi,Tier 2,Free,Female,14-15,2023-11,False,False
STU008290,Grade 12,MH,Maharashtra,Tier 2,Free,Male,16-18,2023-01,True,True
STU008291,Grade 11,UP,Uttar Pradesh,Tier 3,Premium,Male,16-18,2023-11,False,False
STU008292,Grade 11,BR,Bihar,Tier 3,Premium,Male,16-18,2023-12,True,True
STU008293,Grade 10,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-05,False,False
STU008294,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-11,True,False
STU008295,Grade 10,WB,West Bengal,Tier 2,Premium,Female,14-15,2023-06,False,False
STU008296,Grade 12,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-06,True,False
STU008297,Grade 10,GJ,Gujarat,Tier 3,Free,Male,14-15,2023-10,False,False
STU008298,Grade 11,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-01,True,False
STU008299,Grade 12,DL,Delhi,Tier 3,Basic,Female,16-18,2023-03,False,True
STU008300,Grade 11,MH,Maharashtra,Tier 3,Premium,Male,16-18,2023-09,False,False
STU008301,Grade 10,UP,Uttar Pradesh,Tier 3,Free,Male,14-15,2023-03,False,False
STU008302,Grade 11,BR,Bihar,Tier 2,Free,Male,16-18,2023-08,True,False
STU008303,Grade 11,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-07,True,False
STU008304,Grade 9,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-12,False,False
STU008305,Grade 10,WB,West Bengal,Tier 2,Free,Female,14-15,2023-02,False,False
STU008306,Grade 9,RJ,Rajasthan,Tier 1,Premium,Male,14-15,2023-11,False,False
STU008307,Grade 9,GJ,Gujarat,Tier 3,Free,Male,14-15,2023-11,False,False
STU008308,Grade 12,MP,Madhya Pradesh,Tier 3,Premium,Male,16-18,2023-11,False,True
STU008309,Grade 10,DL,Delhi,Tier 2,Basic,Female,14-15,2023-05,False,False
STU008310,Grade 11,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-03,True,True
STU008311,Grade 11,UP,Uttar Pradesh,Tier 2,Premium,Male,16-18,2023-10,True,True
STU008312,Grade 12,BR,Bihar,Tier 2,Premium,Male,16-18,2023-09,True,False
STU008313,Grade 10,TN,Tamil Nadu,Tier 3,Basic,Male,14-15,2023-01,False,False
STU008314,Grade 9,KA,Karnataka,Tier 3,Free,Male,14-15,2023-01,False,False
STU008315,Grade 11,WB,West Bengal,Tier 1,Free,Female,16-18,2023-04,True,False
STU008316,Grade 11,RJ,Rajasthan,Tier 3,Basic,Male,16-18,2023-08,True,True
STU008317,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-07,False,True
STU008318,Grade 9,MP,Madhya Pradesh,Tier 2,Free,Male,14-15,2023-05,False,False
STU008319,Grade 11,DL,Delhi,Tier 3,Free,Male,16-18,2023-02,True,False
STU008320,Grade 12,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-06,False,True
STU008321,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Female,16-18,2023-06,True,False
STU008322,Grade 12,BR,Bihar,Tier 2,Premium,Male,16-18,2023-02,True,False
STU008323,Grade 12,TN,Tamil Nadu,Tier 2,Premium,Female,16-18,2023-03,False,False
STU008324,Grade 11,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-01,True,True
STU008325,Grade 11,WB,West Bengal,Tier 2,Free,Male,16-18,2023-07,False,True
STU008326,Grade 12,RJ,Rajasthan,Tier 1,Free,Male,16-18,2023-05,True,False
STU008327,Grade 10,GJ,Gujarat,Tier 2,Basic,Male,14-15,2023-03,False,False
STU008328,Grade 10,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-12,False,False
STU008329,Grade 11,DL,Delhi,Tier 1,Premium,Female,16-18,2023-07,True,False
STU008330,Grade 12,MH,Maharashtra,Tier 1,Basic,Female,16-18,2023-01,True,False
STU008331,Grade 10,UP,Uttar Pradesh,Tier 1,Basic,Male,14-15,2023-10,False,False
STU008332,Grade 11,BR,Bihar,Tier 2,Premium,Female,16-18,2023-11,False,True
STU008333,Grade 10,TN,Tamil Nadu,Tier 3,Basic,Male,14-15,2023-10,False,False
STU008334,Grade 12,KA,Karnataka,Tier 2,Free,Female,16-18,2023-12,False,False
STU008335,Grade 12,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-04,True,False
STU008336,Grade 10,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-05,False,False
STU008337,Grade 11,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-12,True,False
STU008338,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-07,False,False
STU008339,Grade 10,DL,Delhi,Tier 1,Premium,Male,14-15,2023-12,False,False
STU008340,Grade 9,MH,Maharashtra,Tier 3,Free,Female,14-15,2023-06,False,False
STU008341,Grade 9,UP,Uttar Pradesh,Tier 1,Premium,Female,14-15,2023-04,False,False
STU008342,Grade 10,BR,Bihar,Tier 2,Free,Male,14-15,2023-10,False,False
STU008343,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-03,True,False
STU008344,Grade 10,KA,Karnataka,Tier 3,Free,Female,14-15,2023-09,False,False
STU008345,Grade 11,WB,West Bengal,Tier 1,Basic,Male,16-18,2023-07,False,True
STU008346,Grade 12,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-07,True,False
STU008347,Grade 10,GJ,Gujarat,Tier 2,Free,Male,14-15,2023-11,False,False
STU008348,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-12,True,True
STU008349,Grade 10,DL,Delhi,Tier 1,Basic,Male,14-15,2023-05,False,False
STU008350,Grade 11,MH,Maharashtra,Tier 3,Free,Male,16-18,2023-01,True,False
STU008351,Grade 11,UP,Uttar Pradesh,Tier 2,Premium,Female,16-18,2023-11,True,False
STU008352,Grade 12,BR,Bihar,Tier 3,Basic,Male,16-18,2023-08,True,False
STU008353,Grade 11,TN,Tamil Nadu,Tier 1,Basic,Female,16-18,2023-03,True,False
STU008354,Grade 11,KA,Karnataka,Tier 2,Premium,Male,16-18,2023-02,True,False
STU008355,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-07,False,False
STU008356,Grade 12,RJ,Rajasthan,Tier 3,Basic,Female,16-18,2023-10,False,False
STU008357,Grade 12,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-07,False,True
STU008358,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-11,True,True
STU008359,Grade 12,DL,Delhi,Tier 2,Basic,Female,16-18,2023-08,False,False
STU008360,Grade 9,MH,Maharashtra,Tier 3,Free,Female,14-15,2023-02,False,False
STU008361,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-07,False,True
STU008362,Grade 10,BR,Bihar,Tier 3,Basic,Female,14-15,2023-06,False,False
STU008363,Grade 9,TN,Tamil Nadu,Tier 3,Free,Female,14-15,2023-05,False,False
STU008364,Grade 12,KA,Karnataka,Tier 3,Basic,Male,16-18,2023-07,True,False
STU008365,Grade 10,WB,West Bengal,Tier 3,Basic,Female,14-15,2023-10,False,False
STU008366,Grade 12,RJ,Rajasthan,Tier 3,Free,Female,16-18,2023-01,True,False
STU008367,Grade 11,GJ,Gujarat,Tier 1,Free,Female,16-18,2023-07,False,False
STU008368,Grade 10,MP,Madhya Pradesh,Tier 3,Premium,Female,14-15,2023-08,False,False
STU008369,Grade 11,DL,Delhi,Tier 1,Basic,Female,16-18,2023-07,False,True
STU008370,Grade 11,MH,Maharashtra,Tier 2,Free,Male,16-18,2023-09,True,False
STU008371,Grade 11,UP,Uttar Pradesh,Tier 2,Premium,Female,16-18,2023-02,False,False
STU008372,Grade 12,BR,Bihar,Tier 2,Basic,Male,16-18,2023-11,True,True
STU008373,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Female,16-18,2023-10,True,False
STU008374,Grade 10,KA,Karnataka,Tier 2,Basic,Female,14-15,2023-07,False,False
STU008375,Grade 11,WB,West Bengal,Tier 2,Premium,Female,16-18,2023-08,False,False
STU008376,Grade 11,RJ,Rajasthan,Tier 2,Basic,Male,16-18,2023-03,False,True
STU008377,Grade 12,GJ,Gujarat,Tier 1,Premium,Male,16-18,2023-05,True,False
STU008378,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Female,16-18,2023-08,True,False
STU008379,Grade 12,DL,Delhi,Tier 3,Basic,Female,16-18,2023-06,True,False
STU008380,Grade 11,MH,Maharashtra,Tier 1,Premium,Female,16-18,2023-05,True,True
STU008381,Grade 9,UP,Uttar Pradesh,Tier 1,Basic,Male,14-15,2023-08,False,False
STU008382,Grade 11,BR,Bihar,Tier 1,Basic,Female,16-18,2023-10,True,False
STU008383,Grade 10,TN,Tamil Nadu,Tier 2,Premium,Male,14-15,2023-02,False,False
STU008384,Grade 12,KA,Karnataka,Tier 3,Premium,Female,16-18,2023-01,True,False
STU008385,Grade 11,WB,West Bengal,Tier 3,Free,Female,16-18,2023-12,False,False
STU008386,Grade 9,RJ,Rajasthan,Tier 3,Premium,Male,14-15,2023-06,False,False
STU008387,Grade 12,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-01,False,True
STU008388,Grade 11,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-01,False,True
STU008389,Grade 11,DL,Delhi,Tier 3,Free,Female,16-18,2023-08,False,False
STU008390,Grade 9,MH,Maharashtra,Tier 3,Basic,Male,14-15,2023-03,False,False
STU008391,Grade 10,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-08,False,False
STU008392,Grade 10,BR,Bihar,Tier 2,Basic,Male,14-15,2023-02,False,False
STU008393,Grade 11,TN,Tamil Nadu,Tier 3,Free,Female,16-18,2023-09,True,False
STU008394,Grade 10,KA,Karnataka,Tier 3,Basic,Female,14-15,2023-02,False,False
STU008395,Grade 9,WB,West Bengal,Tier 3,Basic,Male,14-15,2023-07,False,False
STU008396,Grade 12,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-05,True,False
STU008397,Grade 12,GJ,Gujarat,Tier 1,Basic,Female,16-18,2023-05,True,False
STU008398,Grade 9,MP,Madhya Pradesh,Tier 2,Premium,Female,14-15,2023-01,False,False
STU008399,Grade 11,DL,Delhi,Tier 2,Premium,Male,16-18,2023-12,False,True
STU008400,Grade 9,MH,Maharashtra,Tier 3,Basic,Female,14-15,2023-05,False,False
STU008401,Grade 9,UP,Uttar Pradesh,Tier 2,Premium,Female,14-15,2023-08,False,False
STU008402,Grade 12,BR,Bihar,Tier 2,Basic,Male,16-18,2023-10,True,False
STU008403,Grade 12,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-08,False,False
STU008404,Grade 9,KA,Karnataka,Tier 2,Free,Female,14-15,2023-06,False,False
STU008405,Grade 12,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-08,False,True
STU008406,Grade 10,RJ,Rajasthan,Tier 1,Basic,Male,14-15,2023-12,False,False
STU008407,Grade 10,GJ,Gujarat,Tier 1,Premium,Female,14-15,2023-11,False,False
STU008408,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Female,16-18,2023-09,False,True
STU008409,Grade 11,DL,Delhi,Tier 1,Basic,Male,16-18,2023-04,True,False
STU008410,Grade 9,MH,Maharashtra,Tier 3,Free,Female,14-15,2023-03,False,False
STU008411,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-12,True,False
STU008412,Grade 9,BR,Bihar,Tier 2,Free,Male,14-15,2023-11,False,False
STU008413,Grade 12,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-12,True,True
STU008414,Grade 10,KA,Karnataka,Tier 1,Basic,Male,14-15,2023-09,False,False
STU008415,Grade 12,WB,West Bengal,Tier 2,Basic,Female,16-18,2023-12,True,True
STU008416,Grade 10,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-05,False,False
STU008417,Grade 10,GJ,Gujarat,Tier 1,Basic,Male,14-15,2023-02,False,False
STU008418,Grade 10,MP,Madhya Pradesh,Tier 2,Basic,Male,14-15,2023-10,False,False
STU008419,Grade 12,DL,Delhi,Tier 3,Free,Male,16-18,2023-02,True,False
STU008420,Grade 11,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-01,True,True
STU008421,Grade 9,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-01,False,False
STU008422,Grade 11,BR,Bihar,Tier 1,Basic,Male,16-18,2023-01,False,True
STU008423,Grade 10,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-03,False,False
STU008424,Grade 11,KA,Karnataka,Tier 2,Premium,Other,16-18,2023-04,True,False
STU008425,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-12,False,False
STU008426,Grade 9,RJ,Rajasthan,Tier 1,Basic,Female,14-15,2023-10,False,False
STU008427,Grade 12,GJ,Gujarat,Tier 2,Premium,Female,16-18,2023-07,True,True
STU008428,Grade 9,MP,Madhya Pradesh,Tier 1,Premium,Female,14-15,2023-11,False,False
STU008429,Grade 12,DL,Delhi,Tier 2,Free,Male,16-18,2023-04,True,False
STU008430,Grade 12,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-07,False,True
STU008431,Grade 9,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-03,False,False
STU008432,Grade 11,BR,Bihar,Tier 3,Premium,Male,16-18,2023-02,False,False
STU008433,Grade 12,TN,Tamil Nadu,Tier 2,Premium,Female,16-18,2023-03,False,False
STU008434,Grade 11,KA,Karnataka,Tier 1,Free,Male,16-18,2023-01,False,False
STU008435,Grade 11,WB,West Bengal,Tier 1,Premium,Male,16-18,2023-02,False,False
STU008436,Grade 11,RJ,Rajasthan,Tier 1,Premium,Male,16-18,2023-11,False,False
STU008437,Grade 9,GJ,Gujarat,Tier 2,Premium,Female,14-15,2023-06,False,False
STU008438,Grade 9,MP,Madhya Pradesh,Tier 2,Free,Female,14-15,2023-02,False,False
STU008439,Grade 10,DL,Delhi,Tier 1,Basic,Male,14-15,2023-03,False,False
STU008440,Grade 12,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-05,False,False
STU008441,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-07,True,False
STU008442,Grade 9,BR,Bihar,Tier 1,Premium,Male,14-15,2023-05,False,False
STU008443,Grade 10,TN,Tamil Nadu,Tier 3,Free,Female,14-15,2023-04,False,False
STU008444,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-11,False,False
STU008445,Grade 9,WB,West Bengal,Tier 3,Premium,Male,14-15,2023-08,False,False
STU008446,Grade 10,RJ,Rajasthan,Tier 3,Basic,Female,14-15,2023-02,False,False
STU008447,Grade 9,GJ,Gujarat,Tier 2,Premium,Female,14-15,2023-08,False,False
STU008448,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-08,False,False
STU008449,Grade 12,DL,Delhi,Tier 2,Premium,Female,16-18,2023-01,True,True
STU008450,Grade 12,MH,Maharashtra,Tier 3,Basic,Female,16-18,2023-01,False,True
STU008451,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Male,16-18,2023-11,True,False
STU008452,Grade 11,BR,Bihar,Tier 2,Free,Male,16-18,2023-07,False,True
STU008453,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-02,False,False
STU008454,Grade 9,KA,Karnataka,Tier 2,Free,Female,14-15,2023-08,False,False
STU008455,Grade 10,WB,West Bengal,Tier 3,Free,Male,14-15,2023-01,False,False
STU008456,Grade 9,RJ,Rajasthan,Tier 3,Basic,Male,14-15,2023-07,False,False
STU008457,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-01,True,True
STU008458,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-06,True,False
STU008459,Grade 11,DL,Delhi,Tier 3,Free,Female,16-18,2023-07,True,True
STU008460,Grade 12,MH,Maharashtra,Tier 2,Basic,Female,16-18,2023-11,True,False
STU008461,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-05,False,True
STU008462,Grade 9,BR,Bihar,Tier 3,Free,Female,14-15,2023-03,False,False
STU008463,Grade 9,TN,Tamil Nadu,Tier 1,Premium,Male,14-15,2023-12,False,False
STU008464,Grade 9,KA,Karnataka,Tier 2,Free,Male,14-15,2023-07,False,False
STU008465,Grade 12,WB,West Bengal,Tier 3,Free,Male,16-18,2023-09,False,False
STU008466,Grade 12,RJ,Rajasthan,Tier 1,Premium,Male,16-18,2023-09,False,False
STU008467,Grade 11,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-10,True,False
STU008468,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-03,True,True
STU008469,Grade 11,DL,Delhi,Tier 3,Free,Male,16-18,2023-03,False,False
STU008470,Grade 12,MH,Maharashtra,Tier 3,Free,Female,16-18,2023-07,True,False
STU008471,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Female,16-18,2023-09,False,False
STU008472,Grade 10,BR,Bihar,Tier 3,Free,Male,14-15,2023-11,False,False
STU008473,Grade 12,TN,Tamil Nadu,Tier 2,Free,Male,16-18,2023-03,False,False
STU008474,Grade 9,KA,Karnataka,Tier 2,Basic,Male,14-15,2023-04,False,False
STU008475,Grade 11,WB,West Bengal,Tier 3,Premium,Female,16-18,2023-11,False,False
STU008476,Grade 10,RJ,Rajasthan,Tier 1,Free,Male,14-15,2023-01,False,False
STU008477,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-09,False,True
STU008478,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Male,14-15,2023-09,False,False
STU008479,Grade 11,DL,Delhi,Tier 1,Free,Female,16-18,2023-11,False,False
STU008480,Grade 9,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-06,False,False
STU008481,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Male,16-18,2023-04,True,True
STU008482,Grade 9,BR,Bihar,Tier 2,Basic,Male,14-15,2023-12,False,False
STU008483,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-04,False,False
STU008484,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-12,False,True
STU008485,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-11,False,False
STU008486,Grade 12,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-04,True,True
STU008487,Grade 10,GJ,Gujarat,Tier 1,Premium,Male,14-15,2023-06,False,False
STU008488,Grade 10,MP,Madhya Pradesh,Tier 2,Free,Female,14-15,2023-08,False,False
STU008489,Grade 10,DL,Delhi,Tier 1,Basic,Male,14-15,2023-02,False,False
STU008490,Grade 10,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-12,False,False
STU008491,Grade 11,UP,Uttar Pradesh,Tier 3,Premium,Other,16-18,2023-10,True,False
STU008492,Grade 11,BR,Bihar,Tier 2,Basic,Male,16-18,2023-11,True,False
STU008493,Grade 9,TN,Tamil Nadu,Tier 3,Free,Female,14-15,2023-11,False,False
STU008494,Grade 11,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-08,True,False
STU008495,Grade 11,WB,West Bengal,Tier 2,Basic,Female,16-18,2023-04,False,False
STU008496,Grade 12,RJ,Rajasthan,Tier 1,Premium,Female,16-18,2023-08,True,False
STU008497,Grade 12,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-04,True,False
STU008498,Grade 11,MP,Madhya Pradesh,Tier 3,Free,Female,16-18,2023-12,True,False
STU008499,Grade 12,DL,Delhi,Tier 1,Premium,Male,16-18,2023-08,True,True
STU008500,Grade 12,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-06,True,True
STU008501,Grade 10,UP,Uttar Pradesh,Tier 1,Premium,Female,14-15,2023-11,False,False
STU008502,Grade 12,BR,Bihar,Tier 3,Free,Male,16-18,2023-12,True,False
STU008503,Grade 11,TN,Tamil Nadu,Tier 3,Premium,Male,16-18,2023-08,False,False
STU008504,Grade 11,KA,Karnataka,Tier 2,Free,Male,16-18,2023-11,False,True
STU008505,Grade 12,WB,West Bengal,Tier 1,Premium,Female,16-18,2023-06,True,True
STU008506,Grade 12,RJ,Rajasthan,Tier 2,Basic,Female,16-18,2023-08,False,True
STU008507,Grade 12,GJ,Gujarat,Tier 2,Premium,Male,16-18,2023-01,False,False
STU008508,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-05,True,False
STU008509,Grade 9,DL,Delhi,Tier 3,Free,Male,14-15,2023-02,False,False
STU008510,Grade 12,MH,Maharashtra,Tier 3,Free,Male,16-18,2023-12,True,False
STU008511,Grade 9,UP,Uttar Pradesh,Tier 3,Premium,Male,14-15,2023-05,False,False
STU008512,Grade 9,BR,Bihar,Tier 1,Premium,Male,14-15,2023-07,False,False
STU008513,Grade 11,TN,Tamil Nadu,Tier 2,Free,Male,16-18,2023-06,False,False
STU008514,Grade 9,KA,Karnataka,Tier 3,Basic,Female,14-15,2023-11,False,False
STU008515,Grade 9,WB,West Bengal,Tier 1,Premium,Male,14-15,2023-06,False,False
STU008516,Grade 10,RJ,Rajasthan,Tier 3,Free,Male,14-15,2023-09,False,False
STU008517,Grade 9,GJ,Gujarat,Tier 2,Basic,Male,14-15,2023-07,False,False
STU008518,Grade 11,MP,Madhya Pradesh,Tier 2,Premium,Male,16-18,2023-01,True,False
STU008519,Grade 9,DL,Delhi,Tier 2,Basic,Male,14-15,2023-09,False,False
STU008520,Grade 10,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-05,False,False
STU008521,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Male,16-18,2023-02,True,True
STU008522,Grade 11,BR,Bihar,Tier 3,Basic,Female,16-18,2023-12,True,False
STU008523,Grade 12,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-08,True,False
STU008524,Grade 11,KA,Karnataka,Tier 1,Premium,Female,16-18,2023-03,False,False
STU008525,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-06,True,True
STU008526,Grade 12,RJ,Rajasthan,Tier 2,Free,Male,16-18,2023-09,True,True
STU008527,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-04,True,False
STU008528,Grade 11,MP,Madhya Pradesh,Tier 3,Basic,Male,16-18,2023-01,False,False
STU008529,Grade 10,DL,Delhi,Tier 1,Free,Male,14-15,2023-09,False,False
STU008530,Grade 11,MH,Maharashtra,Tier 2,Basic,Female,16-18,2023-08,False,False
STU008531,Grade 10,UP,Uttar Pradesh,Tier 1,Premium,Male,14-15,2023-11,False,False
STU008532,Grade 10,BR,Bihar,Tier 2,Basic,Female,14-15,2023-12,False,False
STU008533,Grade 11,TN,Tamil Nadu,Tier 2,Basic,Female,16-18,2023-09,False,True
STU008534,Grade 11,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-12,False,True
STU008535,Grade 10,WB,West Bengal,Tier 2,Free,Female,14-15,2023-06,False,False
STU008536,Grade 11,RJ,Rajasthan,Tier 1,Premium,Female,16-18,2023-11,False,False
STU008537,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-05,True,False
STU008538,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Female,16-18,2023-10,True,True
STU008539,Grade 11,DL,Delhi,Tier 2,Premium,Male,16-18,2023-08,True,False
STU008540,Grade 10,MH,Maharashtra,Tier 2,Free,Female,14-15,2023-10,False,False
STU008541,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Other,16-18,2023-04,True,False
STU008542,Grade 12,BR,Bihar,Tier 3,Free,Male,16-18,2023-09,True,True
STU008543,Grade 10,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-12,False,False
STU008544,Grade 9,KA,Karnataka,Tier 2,Premium,Male,14-15,2023-05,False,False
STU008545,Grade 9,WB,West Bengal,Tier 1,Premium,Female,14-15,2023-02,False,False
STU008546,Grade 12,RJ,Rajasthan,Tier 3,Basic,Female,16-18,2023-08,True,True
STU008547,Grade 10,GJ,Gujarat,Tier 1,Basic,Female,14-15,2023-01,False,False
STU008548,Grade 11,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-04,True,False
