course_id,week_start_date,city_tier,enrolled_students,active_students,new_enrollments,total_sessions,total_watch_mins,videos_watched,quizzes_submitted,avg_engagement_score,dropouts_this_week
CS02,2023-11-06,Tier 1,561,263,44,1186,14863,922,459,97.3,2
CS02,2023-11-06,Tier 2,467,317,25,936,41082,575,299,78.3,3
CS02,2023-11-06,Tier 3,279,176,14,705,22491,592,391,33.3,1
CS02,2023-11-13,Tier 1,477,319,9,1419,46956,1221,818,100.2,1
CS02,2023-11-13,Tier 2,466,188,23,805,17112,748,378,84.6,2
CS02,2023-11-13,Tier 3,313,165,14,762,21907,370,263,33.8,1
CS02,2023-11-20,Tier 1,556,272,23,1076,33809,923,446,99.6,3
CS02,2023-11-20,Tier 2,386,203,23,638,24701,487,376,69.8,1
CS02,2023-11-20,Tier 3,350,167,12,641,13560,532,277,61.2,1
CS02,2023-11-27,Tier 1,470,189,20,864,19870,495,356,85.2,3
CS02,2023-11-27,Tier 2,414,274,11,792,20244,657,255,61.3,1
CS02,2023-11-27,Tier 3,290,172,19,764,18474,656,421,43.2,1
CS02,2023-12-04,Tier 1,568,279,40,1313,13772,1091,754,74.6,4
CS02,2023-12-04,Tier 2,429,241,15,1094,21935,731,502,42.1,2
CS02,2023-12-04,Tier 3,406,174,10,471,11091,355,158,31.7,0
CS02,2023-12-11,Tier 1,677,321,21,941,42375,1247,300,85.4,1
CS02,2023-12-11,Tier 2,436,299,9,941,23258,545,330,65.8,2
CS02,2023-12-11,Tier 3,372,204,10,635,10249,662,276,32.0,1
CS02,2023-12-18,Tier 1,582,248,39,1164,11175,957,438,51.9,1
CS02,2023-12-18,Tier 2,452,246,19,1090,20011,396,390,49.8,2
CS02,2023-12-18,Tier 3,427,218,26,620,21459,379,223,31.9,1
CS02,2023-12-25,Tier 1,614,314,18,1096,44698,716,596,69.1,2
CS02,2023-12-25,Tier 2,577,353,28,1025,39540,999,545,40.6,3
CS02,2023-12-25,Tier 3,430,270,8,1277,30246,525,764,32.0,1
CS02,2024-01-01,Tier 1,752,395,52,1090,36715,1285,460,86.9,5
CS02,2024-01-01,Tier 2,596,271,32,1211,22949,730,711,78.5,2
CS02,2024-01-01,Tier 3,484,267,25,714,18731,922,227,57.7,2
CS02,2024-01-08,Tier 1,737,389,52,1242,50724,1377,725,86.1,1
CS02,2024-01-08,Tier 2,552,324,19,911,39448,1278,518,55.9,2
CS02,2024-01-08,Tier 3,466,304,35,1253,32031,1169,460,32.9,0
CS02,2024-01-15,Tier 1,673,333,15,1177,42148,936,372,58.8,3
CS02,2024-01-15,Tier 2,553,239,36,834,17911,473,399,82.3,1
CS02,2024-01-15,Tier 3,491,323,15,999,38068,1017,515,34.9,3
CS02,2024-01-22,Tier 1,688,399,25,1817,50655,1407,578,59.3,3
CS02,2024-01-22,Tier 2,615,271,35,1165,35688,532,666,43.6,1
CS02,2024-01-22,Tier 3,487,316,12,1202,25996,1075,383,48.8,2
CS02,2024-01-29,Tier 1,709,433,16,1737,58756,1460,735,54.5,5
CS02,2024-01-29,Tier 2,660,422,33,1638,31390,1333,534,40.5,3
CS02,2024-01-29,Tier 3,456,312,16,1131,22234,721,648,42.8,0
CS02,2024-02-05,Tier 1,678,295,29,1008,28054,637,467,69.2,2
CS02,2024-02-05,Tier 2,570,355,37,1538,23656,1374,906,64.3,1
CS02,2024-02-05,Tier 3,465,257,15,793,27544,525,449,52.3,1
CS02,2024-02-12,Tier 1,872,484,55,1655,62432,1924,823,59.0,6
CS02,2024-02-12,Tier 2,734,432,30,1414,37841,1687,604,74.3,1
CS02,2024-02-12,Tier 3,534,270,32,1320,14305,492,501,49.3,3
CS02,2024-02-19,Tier 1,776,539,27,1586,56678,1065,702,79.4,3
CS02,2024-02-19,Tier 2,655,288,23,818,16650,721,369,61.3,1
CS02,2024-02-19,Tier 3,424,251,19,1167,19328,818,350,60.6,3
CS02,2024-02-26,Tier 1,811,541,28,2478,27690,1654,1166,100.8,3
CS02,2024-02-26,Tier 2,685,277,22,948,17823,478,406,59.8,4
CS02,2024-02-26,Tier 3,429,229,29,1002,29758,837,343,45.8,2
CS02,2024-03-04,Tier 1,815,389,57,1473,34890,1110,575,89.8,6
CS02,2024-03-04,Tier 2,637,427,32,1615,63676,1499,677,56.5,3
CS02,2024-03-04,Tier 3,592,296,14,1391,28031,1149,566,50.5,3
CS02,2024-03-11,Tier 1,749,496,47,1347,40132,1352,687,78.1,1
CS02,2024-03-11,Tier 2,761,392,16,1870,22037,1364,776,40.2,4
CS02,2024-03-11,Tier 3,491,284,27,1125,40561,501,437,36.4,1
CS02,2024-03-18,Tier 1,748,484,19,1572,50929,767,539,101.7,3
CS02,2024-03-18,Tier 2,718,341,34,1075,15393,695,523,74.8,3
CS02,2024-03-18,Tier 3,541,348,27,923,18295,1382,468,39.2,2
CS02,2024-03-25,Tier 1,729,308,57,1521,39928,1183,734,59.1,5
CS02,2024-03-25,Tier 2,683,401,29,1920,38009,1399,579,63.5,5
CS02,2024-03-25,Tier 3,444,267,31,852,37891,953,449,31.5,1
CS02,2024-04-01,Tier 1,885,504,58,1829,31463,757,1034,63.4,3
CS02,2024-04-01,Tier 2,589,377,40,1046,26505,939,428,47.5,3
CS02,2024-04-01,Tier 3,541,333,11,1647,23451,1132,614,61.8,4
CS02,2024-04-08,Tier 1,851,478,30,1749,47748,982,956,90.8,5
CS02,2024-04-08,Tier 2,644,280,15,891,23892,1084,489,40.4,2
CS02,2024-04-08,Tier 3,437,242,29,723,15128,755,407,34.6,3
CS02,2024-04-15,Tier 1,930,413,42,1467,56892,963,745,72.6,2
CS02,2024-04-15,Tier 2,630,349,23,1176,23857,852,688,59.6,3
CS02,2024-04-15,Tier 3,545,374,30,1519,52290,652,771,58.2,3
CS02,2024-04-22,Tier 1,804,401,62,1199,44722,1033,644,50.3,3
CS02,2024-04-22,Tier 2,674,330,33,861,44691,1121,503,65.3,4
CS02,2024-04-22,Tier 3,493,264,26,995,19037,529,509,38.5,1
CS02,2024-04-29,Tier 1,749,489,18,2185,65757,1847,1005,72.7,1
CS02,2024-04-29,Tier 2,629,395,26,1212,24324,693,670,77.6,1
CS02,2024-04-29,Tier 3,453,293,18,1319,19130,1031,720,49.9,1
CS02,2024-05-06,Tier 1,673,286,18,1111,40736,965,412,99.0,5
CS02,2024-05-06,Tier 2,540,368,34,1489,34715,735,858,65.7,2
CS02,2024-05-06,Tier 3,435,210,15,1031,14918,609,478,56.7,1
CS02,2024-05-13,Tier 1,657,269,18,834,17218,664,312,67.7,3
CS02,2024-05-13,Tier 2,632,316,27,1150,40974,1030,647,67.7,3
CS02,2024-05-13,Tier 3,412,228,18,902,11585,452,493,39.0,2
CS02,2024-05-20,Tier 1,795,383,53,1122,31614,738,482,67.1,4
CS02,2024-05-20,Tier 2,585,294,45,778,30149,675,452,68.1,2
CS02,2024-05-20,Tier 3,519,306,37,1020,23196,1089,466,31.9,2
CS02,2024-05-27,Tier 1,819,570,36,2099,56842,1562,932,84.4,5
CS02,2024-05-27,Tier 2,548,275,28,1085,36851,504,507,80.1,2
CS02,2024-05-27,Tier 3,464,230,18,1104,33487,775,334,50.9,2
CS02,2024-06-03,Tier 1,566,341,42,1568,35516,545,606,87.7,3
CS02,2024-06-03,Tier 2,582,363,15,1363,46901,1375,798,45.6,1
CS02,2024-06-03,Tier 3,391,218,15,1051,18584,529,558,56.9,2
CS02,2024-06-10,Tier 1,729,335,51,1120,15903,1092,630,100.3,5
CS02,2024-06-10,Tier 2,543,273,25,943,30404,502,549,63.0,2
CS02,2024-06-10,Tier 3,426,203,22,930,27712,394,412,40.8,2
CS02,2024-06-17,Tier 1,640,284,31,1076,27045,518,460,101.7,4
CS02,2024-06-17,Tier 2,529,220,14,909,16834,577,290,47.3,1
CS02,2024-06-17,Tier 3,441,181,12,620,14579,510,259,46.7,1
CS02,2024-06-24,Tier 1,772,497,17,1300,69840,1392,700,52.5,3
CS02,2024-06-24,Tier 2,522,360,15,1520,16939,904,730,51.1,2
CS02,2024-06-24,Tier 3,461,243,35,1095,30543,607,492,62.2,3
CS02,2024-07-01,Tier 1,539,316,34,1189,28643,1046,585,49.6,2
CS02,2024-07-01,Tier 2,464,188,34,579,19233,314,286,73.4,3
CS02,2024-07-01,Tier 3,346,161,8,578,8653,438,328,55.3,2
CS02,2024-07-08,Tier 1,618,375,28,1806,24639,591,1080,73.0,1
CS02,2024-07-08,Tier 2,541,313,41,1081,20658,1171,540,58.4,3
CS02,2024-07-08,Tier 3,375,207,24,718,13031,313,314,46.4,0
CS02,2024-07-15,Tier 1,510,209,30,915,24575,623,330,69.9,4
CS02,2024-07-15,Tier 2,436,212,19,731,23555,427,315,77.4,1
CS02,2024-07-15,Tier 3,318,218,21,593,11434,420,231,42.9,1
CS02,2024-07-22,Tier 1,657,423,45,1877,41817,1143,816,87.9,4
CS02,2024-07-22,Tier 2,542,320,35,1056,21966,886,539,67.9,2
CS02,2024-07-22,Tier 3,313,154,13,683,19307,554,398,43.1,2
CS02,2024-07-29,Tier 1,632,259,47,906,29331,434,497,71.8,1
CS02,2024-07-29,Tier 2,449,278,32,1011,21300,1104,528,62.5,1
CS02,2024-07-29,Tier 3,372,164,23,754,10465,499,414,57.0,1
CS02,2024-08-05,Tier 1,577,326,44,1089,36316,1266,430,88.2,1
CS02,2024-08-05,Tier 2,434,250,19,643,26227,844,320,43.6,3
CS02,2024-08-05,Tier 3,302,146,11,634,6811,235,276,55.6,1
CS02,2024-08-12,Tier 1,581,242,35,810,36033,573,434,96.1,1
CS02,2024-08-12,Tier 2,450,238,25,877,23854,878,267,65.0,3
CS02,2024-08-12,Tier 3,301,187,13,906,15056,471,369,41.7,1
CS02,2024-08-19,Tier 1,556,286,38,1298,29804,944,637,83.7,3
CS02,2024-08-19,Tier 2,420,241,9,628,25703,432,376,45.2,1
CS02,2024-08-19,Tier 3,362,207,23,627,28267,619,343,41.0,2
CS02,2024-08-26,Tier 1,586,375,43,1676,54922,960,555,81.6,2
CS02,2024-08-26,Tier 2,474,200,22,677,20221,770,346,44.5,1
CS02,2024-08-26,Tier 3,335,157,16,723,9859,271,400,50.8,1
CS02,2024-09-02,Tier 1,465,286,10,1025,18645,747,339,84.2,1
CS02,2024-09-02,Tier 2,432,293,22,1197,20020,1011,545,82.7,2
CS02,2024-09-02,Tier 3,317,136,12,540,19839,513,244,48.8,1
CS02,2024-09-09,Tier 1,485,228,13,638,26085,415,219,69.4,1
CS02,2024-09-09,Tier 2,373,154,11,475,17257,514,195,75.0,1
CS02,2024-09-09,Tier 3,335,217,24,773,12505,327,328,49.6,1
CS02,2024-09-16,Tier 1,483,197,29,782,26201,609,327,65.9,1
CS02,2024-09-16,Tier 2,396,271,22,875,12418,766,317,70.6,2
CS02,2024-09-16,Tier 3,319,172,18,808,10229,542,371,45.7,2
CS02,2024-09-23,Tier 1,511,247,39,1165,13348,453,450,62.3,1
CS02,2024-09-23,Tier 2,361,145,15,401,10096,568,143,57.0,0
CS02,2024-09-23,Tier 3,337,159,9,517,22101,457,242,32.4,2
CS02,2024-09-30,Tier 1,511,263,26,971,34147,814,506,87.4,2
CS02,2024-09-30,Tier 2,373,159,22,746,12120,422,444,71.6,1
CS02,2024-09-30,Tier 3,266,166,6,498,22533,468,297,34.9,0
CS02,2024-10-07,Tier 1,536,223,16,873,32304,406,437,95.4,2
CS02,2024-10-07,Tier 2,468,214,21,873,30336,757,450,74.6,2
CS02,2024-10-07,Tier 3,307,162,10,438,22306,368,217,59.0,1
CS02,2024-10-14,Tier 1,549,322,28,964,22117,523,551,76.3,3
CS02,2024-10-14,Tier 2,456,198,25,593,14908,729,243,42.2,3
CS02,2024-10-14,Tier 3,353,179,23,631,26615,460,350,39.5,0
CS02,2024-10-21,Tier 1,511,345,40,1326,29022,1128,443,63.3,1
CS02,2024-10-21,Tier 2,489,246,19,1217,35956,721,498,43.4,2
CS02,2024-10-21,Tier 3,346,199,24,795,21654,321,255,54.2,2
CS02,2024-10-28,Tier 1,589,251,25,914,12960,932,530,87.5,1
CS02,2024-10-28,Tier 2,474,307,32,917,37956,476,459,59.0,1
CS02,2024-10-28,Tier 3,288,160,14,423,14294,473,167,48.1,0
CS02,2024-11-04,Tier 1,697,320,19,1385,26594,650,640,57.5,2
CS02,2024-11-04,Tier 2,542,220,22,890,14587,846,488,48.2,2
CS02,2024-11-04,Tier 3,378,200,17,649,26850,779,375,43.4,0
CS02,2024-11-11,Tier 1,544,324,19,1136,36929,1261,359,77.4,3
CS02,2024-11-11,Tier 2,440,299,31,1130,30405,587,456,44.3,3
CS02,2024-11-11,Tier 3,329,184,19,744,17064,622,393,42.2,2
CS02,2024-11-18,Tier 1,594,315,35,1033,15917,1040,358,67.0,1
CS02,2024-11-18,Tier 2,582,360,30,901,30251,1269,538,50.7,2
CS02,2024-11-18,Tier 3,366,219,11,1018,23233,727,513,55.5,2
CS02,2024-11-25,Tier 1,619,332,17,1023,44610,1108,316,58.3,3
CS02,2024-11-25,Tier 2,532,224,28,691,18516,668,301,66.5,1
CS02,2024-11-25,Tier 3,432,175,9,466,17015,282,193,34.2,1
CS02,2024-12-02,Tier 1,698,284,29,767,19309,928,311,93.5,2
CS02,2024-12-02,Tier 2,546,274,33,847,18167,1049,403,66.7,1
CS02,2024-12-02,Tier 3,473,304,19,1303,20445,541,497,42.6,3
CS02,2024-12-09,Tier 1,747,361,35,1678,49977,1091,510,68.8,5
CS02,2024-12-09,Tier 2,701,323,40,1449,32748,577,763,47.1,3
CS02,2024-12-09,Tier 3,520,281,23,1209,37965,1117,552,49.0,1
CS02,2024-12-16,Tier 1,743,367,25,1222,40310,690,384,53.5,2
CS02,2024-12-16,Tier 2,524,210,10,1005,14868,520,304,65.7,1
CS02,2024-12-16,Tier 3,448,224,10,912,14065,557,332,60.7,2
CS02,2024-12-23,Tier 1,753,470,17,1383,62372,1321,770,96.0,2
CS02,2024-12-23,Tier 2,603,295,19,1317,31605,1107,518,73.2,2
CS02,2024-12-23,Tier 3,497,323,22,875,42919,1133,312,59.5,1
CS02,2024-12-30,Tier 1,650,452,35,1639,55388,1287,681,83.5,4
CS02,2024-12-30,Tier 2,703,433,41,2018,60575,1421,1093,66.1,2
CS02,2024-12-30,Tier 3,496,240,35,974,29653,823,570,48.6,1
CS03,2023-01-02,Tier 1,874,479,62,2239,46526,1733,720,74.9,1
CS03,2023-01-02,Tier 2,800,376,34,1606,44720,1499,838,72.9,4
CS03,2023-01-02,Tier 3,527,303,17,1329,36374,1111,678,35.4,2
CS03,2023-01-09,Tier 1,801,432,36,1347,59691,1067,681,68.7,3
CS03,2023-01-09,Tier 2,679,315,38,1437,27427,730,823,81.5,4
CS03,2023-01-09,Tier 3,615,413,25,1855,60293,1248,1012,49.9,3
CS03,2023-01-16,Tier 1,797,405,56,1857,56760,887,931,56.6,1
CS03,2023-01-16,Tier 2,715,303,29,1351,43870,486,453,45.5,1
CS03,2023-01-16,Tier 3,567,296,19,1117,41506,1175,669,60.6,4
CS03,2023-01-23,Tier 1,1021,619,74,2881,47869,1581,1539,77.6,4
CS03,2023-01-23,Tier 2,654,312,16,1553,33161,473,746,46.2,1
CS03,2023-01-23,Tier 3,582,267,37,1064,16567,514,471,31.4,2
CS03,2023-01-30,Tier 1,961,570,20,1704,42059,2101,849,71.8,2
CS03,2023-01-30,Tier 2,705,297,15,1142,31190,844,459,42.4,5
CS03,2023-01-30,Tier 3,576,346,36,1050,38733,1028,485,47.3,1
CS03,2023-02-06,Tier 1,919,616,39,1725,43634,1589,740,58.7,2
CS03,2023-02-06,Tier 2,807,440,37,1270,56634,1686,603,41.5,3
CS03,2023-02-06,Tier 3,691,409,48,1181,59884,1336,543,31.5,4
CS03,2023-02-13,Tier 1,1087,517,83,2510,53209,1819,923,99.8,3
CS03,2023-02-13,Tier 2,754,326,23,837,45531,582,467,70.8,3
CS03,2023-02-13,Tier 3,679,470,33,1504,26129,1743,558,49.4,3
CS03,2023-02-20,Tier 1,1113,650,78,2561,30891,1500,1215,96.4,3
CS03,2023-02-20,Tier 2,930,556,46,2717,78054,1168,1006,63.1,3
CS03,2023-02-20,Tier 3,711,295,29,1363,35415,495,595,45.8,3
CS03,2023-02-27,Tier 1,966,451,25,1976,24096,1770,839,95.0,6
CS03,2023-02-27,Tier 2,896,525,27,1764,52824,1609,574,44.4,2
CS03,2023-02-27,Tier 3,718,439,48,2179,31207,881,1191,55.0,5
CS03,2023-03-06,Tier 1,943,637,68,2319,66987,2411,1034,67.1,3
CS03,2023-03-06,Tier 2,790,536,22,1496,27121,1867,776,45.2,3
CS03,2023-03-06,Tier 3,600,379,14,1198,45466,1289,540,52.7,1
CS03,2023-03-13,Tier 1,1079,608,59,1904,88099,2288,914,93.6,3
CS03,2023-03-13,Tier 2,993,689,20,3058,99915,1599,1715,80.1,3
CS03,2023-03-13,Tier 3,688,418,53,1163,26743,900,548,52.9,2
CS03,2023-03-20,Tier 1,915,468,37,1418,43745,1497,753,69.1,5
CS03,2023-03-20,Tier 2,867,558,31,2150,49151,2165,682,50.2,5
CS03,2023-03-20,Tier 3,574,395,43,1551,30246,864,589,53.9,3
CS03,2023-03-27,Tier 1,945,521,52,1319,47793,1775,745,93.9,6
CS03,2023-03-27,Tier 2,909,563,42,1694,54528,1499,657,67.3,4
CS03,2023-03-27,Tier 3,597,404,23,1989,60112,1015,734,47.6,3
CS03,2023-04-03,Tier 1,1109,674,66,2682,31182,2559,1477,98.2,2
CS03,2023-04-03,Tier 2,943,590,30,1857,72302,1143,816,47.3,3
CS03,2023-04-03,Tier 3,715,311,51,1278,20741,1163,461,41.6,2
CS03,2023-04-10,Tier 1,904,372,58,1755,52488,625,546,49.8,3
CS03,2023-04-10,Tier 2,769,418,29,1208,45799,909,379,72.6,5
CS03,2023-04-10,Tier 3,599,247,30,947,31635,615,390,32.6,1
CS03,2023-04-17,Tier 1,953,645,38,1657,91267,2075,913,68.6,7
CS03,2023-04-17,Tier 2,883,434,34,1806,55514,1353,617,40.5,6
CS03,2023-04-17,Tier 3,603,292,23,1352,42335,887,723,37.6,3
CS03,2023-04-24,Tier 1,988,671,54,2326,39820,1503,1182,50.3,4
CS03,2023-04-24,Tier 2,832,573,62,1967,65097,2010,1023,56.0,3
CS03,2023-04-24,Tier 3,680,409,26,1975,46181,1352,947,42.2,4
CS03,2023-05-01,Tier 1,888,452,22,2187,28671,996,694,92.8,3
CS03,2023-05-01,Tier 2,914,486,25,1229,48056,1121,463,73.4,6
CS03,2023-05-01,Tier 3,527,314,16,1205,24966,974,583,44.1,3
CS03,2023-05-08,Tier 1,1095,651,30,2518,76410,2300,973,86.0,3
CS03,2023-05-08,Tier 2,706,322,33,1467,42771,684,464,49.9,4
CS03,2023-05-08,Tier 3,610,398,43,1397,37029,1080,819,43.3,4
CS03,2023-05-15,Tier 1,854,572,18,2755,56346,2165,1082,61.1,2
CS03,2023-05-15,Tier 2,691,301,36,810,33800,587,355,67.7,2
CS03,2023-05-15,Tier 3,617,369,26,1376,20757,1128,537,53.8,2
CS03,2023-05-22,Tier 1,1008,692,30,2393,36138,1165,1145,90.2,3
CS03,2023-05-22,Tier 2,839,459,24,1397,36431,1156,652,77.7,6
CS03,2023-05-22,Tier 3,629,306,36,887,19269,682,389,59.9,2
CS03,2023-05-29,Tier 1,901,390,18,1230,54406,614,711,100.2,2
CS03,2023-05-29,Tier 2,729,451,42,1738,60854,1485,610,69.6,4
CS03,2023-05-29,Tier 3,622,324,22,1517,39591,839,518,61.3,2
CS03,2023-06-05,Tier 1,817,482,25,2243,51758,1029,1263,53.8,5
CS03,2023-06-05,Tier 2,691,324,48,1500,17989,717,842,50.7,4
CS03,2023-06-05,Tier 3,562,364,24,1305,37157,999,618,47.7,2
CS03,2023-06-12,Tier 1,754,350,28,1291,25940,906,538,61.5,1
CS03,2023-06-12,Tier 2,664,338,42,1295,20193,1094,411,49.5,3
CS03,2023-06-12,Tier 3,504,246,11,841,31918,839,500,60.1,1
CS03,2023-06-19,Tier 1,896,392,40,1001,34498,1536,428,71.9,6
CS03,2023-06-19,Tier 2,689,466,27,1530,34513,937,618,69.6,3
CS03,2023-06-19,Tier 3,469,240,28,941,21061,602,514,41.7,1
CS03,2023-06-26,Tier 1,748,412,29,1721,40191,847,534,81.1,3
CS03,2023-06-26,Tier 2,806,526,26,2352,71024,1337,716,46.8,4
CS03,2023-06-26,Tier 3,530,289,37,813,33621,1044,477,30.2,2
CS03,2023-07-03,Tier 1,694,484,50,1549,47670,1574,750,74.8,4
CS03,2023-07-03,Tier 2,637,276,40,1228,34149,696,482,56.7,1
CS03,2023-07-03,Tier 3,504,304,38,906,34780,665,490,44.9,1
CS03,2023-07-10,Tier 1,780,318,49,1096,34553,1038,450,51.9,3
CS03,2023-07-10,Tier 2,657,442,37,2005,40342,1340,1187,47.0,2
CS03,2023-07-10,Tier 3,496,322,25,1375,30857,612,546,59.2,2
CS03,2023-07-17,Tier 1,712,379,33,1812,44504,748,712,52.1,3
CS03,2023-07-17,Tier 2,607,389,14,1663,17541,1488,918,73.7,4
CS03,2023-07-17,Tier 3,443,186,18,714,12511,338,409,43.9,1
CS03,2023-07-24,Tier 1,709,381,52,1466,44207,1093,647,62.1,2
CS03,2023-07-24,Tier 2,575,236,27,1125,20404,455,618,48.6,4
CS03,2023-07-24,Tier 3,478,265,24,1276,21364,428,429,35.7,1
CS03,2023-07-31,Tier 1,781,372,29,1581,46882,796,838,101.6,5
CS03,2023-07-31,Tier 2,654,435,48,1302,40678,751,459,52.7,4
CS03,2023-07-31,Tier 3,520,347,22,1083,17593,1013,343,43.8,2
CS03,2023-08-07,Tier 1,661,428,34,1297,46596,1635,443,68.6,2
CS03,2023-08-07,Tier 2,509,226,36,612,11004,493,200,55.2,2
CS03,2023-08-07,Tier 3,373,223,28,781,10650,657,235,33.4,2
CS03,2023-08-14,Tier 1,733,468,53,1740,37207,1691,679,53.1,1
CS03,2023-08-14,Tier 2,546,224,33,871,28908,772,338,61.0,2
CS03,2023-08-14,Tier 3,466,316,13,1353,40078,634,632,35.4,3
CS03,2023-08-21,Tier 1,755,465,39,1755,27211,1257,934,78.4,2
CS03,2023-08-21,Tier 2,614,322,22,1219,28769,703,388,43.8,4
CS03,2023-08-21,Tier 3,466,247,21,700,14950,627,330,56.8,1
CS03,2023-08-28,Tier 1,615,425,36,1308,55417,839,462,91.0,3
CS03,2023-08-28,Tier 2,534,357,26,1495,32055,1040,662,69.4,1
CS03,2023-08-28,Tier 3,449,257,28,1029,26868,418,612,36.8,1
CS03,2023-09-04,Tier 1,583,358,30,1486,30159,1330,662,70.4,3
CS03,2023-09-04,Tier 2,564,353,42,1095,34429,927,399,50.9,2
CS03,2023-09-04,Tier 3,355,145,24,723,20227,288,302,36.8,2
CS03,2023-09-11,Tier 1,554,352,35,923,37283,1169,479,97.6,1
CS03,2023-09-11,Tier 2,515,280,40,1069,36185,1044,506,41.4,3
CS03,2023-09-11,Tier 3,447,303,29,1293,21712,1205,413,32.5,1
CS03,2023-09-18,Tier 1,581,293,22,1335,15825,901,480,93.0,1
CS03,2023-09-18,Tier 2,511,265,22,691,32632,657,228,77.8,3
CS03,2023-09-18,Tier 3,447,306,26,798,14295,614,365,38.3,1
CS03,2023-09-25,Tier 1,575,394,32,1566,54906,1370,888,53.2,3
CS03,2023-09-25,Tier 2,591,373,41,1438,52307,1148,655,40.4,3
CS03,2023-09-25,Tier 3,357,213,7,720,25407,327,324,59.1,2
CS03,2023-10-02,Tier 1,671,294,46,1452,38069,832,468,64.9,2
CS03,2023-10-02,Tier 2,629,412,47,1775,24584,1457,635,74.0,3
CS03,2023-10-02,Tier 3,428,243,25,813,29160,368,372,42.9,1
CS03,2023-10-09,Tier 1,684,382,26,1596,53296,1447,589,92.5,3
CS03,2023-10-09,Tier 2,560,320,23,1246,19377,717,389,79.1,1
CS03,2023-10-09,Tier 3,395,161,15,733,20973,426,376,36.2,0
CS03,2023-10-16,Tier 1,598,399,20,1784,57986,979,944,63.9,1
CS03,2023-10-16,Tier 2,585,391,15,1676,29717,1505,516,77.0,4
CS03,2023-10-16,Tier 3,476,209,15,842,29176,338,390,50.1,1
CS03,2023-10-23,Tier 1,636,303,24,1282,21607,1112,684,80.8,4
CS03,2023-10-23,Tier 2,542,344,23,940,49834,1100,387,69.9,3
CS03,2023-10-23,Tier 3,392,204,17,883,28550,627,267,35.1,2
CS03,2023-10-30,Tier 1,750,333,40,1600,44042,1052,552,80.3,2
CS03,2023-10-30,Tier 2,630,282,42,796,28796,969,240,49.1,5
CS03,2023-10-30,Tier 3,492,205,15,575,18991,417,321,58.6,2
CS03,2023-11-06,Tier 1,895,376,64,1572,22097,844,733,68.6,6
CS03,2023-11-06,Tier 2,621,261,30,1042,31091,634,473,60.8,3
CS03,2023-11-06,Tier 3,503,279,22,1118,33580,1079,423,36.0,1
CS03,2023-11-13,Tier 1,691,317,22,1268,35702,884,697,77.8,2
CS03,2023-11-13,Tier 2,733,402,44,1050,38423,1472,400,65.8,5
CS03,2023-11-13,Tier 3,561,330,24,825,42804,518,386,59.6,2
CS03,2023-11-20,Tier 1,852,550,22,2054,52354,1948,1066,61.8,6
CS03,2023-11-20,Tier 2,699,284,30,900,15317,746,284,81.5,3
CS03,2023-11-20,Tier 3,536,338,12,1092,19194,630,627,48.1,3
CS03,2023-11-27,Tier 1,886,561,70,1895,45674,2094,1027,59.1,5
CS03,2023-11-27,Tier 2,712,485,28,1896,41403,1369,971,75.2,5
CS03,2023-11-27,Tier 3,499,244,21,680,28282,578,264,40.9,2
CS03,2023-12-04,Tier 1,982,541,74,1922,74713,2075,651,88.2,3
CS03,2023-12-04,Tier 2,819,524,52,2048,52953,992,1200,71.7,5
CS03,2023-12-04,Tier 3,625,427,36,1188,32073,784,511,40.3,4
CS03,2023-12-11,Tier 1,819,359,41,941,47929,1176,386,62.3,5
CS03,2023-12-11,Tier 2,826,417,40,1539,39080,768,876,72.1,2
CS03,2023-12-11,Tier 3,659,460,19,2192,56329,1312,767,34.1,2
CS03,2023-12-18,Tier 1,867,442,59,1501,27434,1402,683,76.6,4
CS03,2023-12-18,Tier 2,751,372,22,1441,27468,1434,834,47.5,2
CS03,2023-12-18,Tier 3,670,277,37,842,18844,851,499,49.7,4
CS03,2023-12-25,Tier 1,999,618,77,2577,30399,1833,1070,68.0,3
CS03,2023-12-25,Tier 2,874,401,23,1032,46422,1309,406,71.2,2
CS03,2023-12-25,Tier 3,671,306,28,1313,45031,741,678,38.0,2
CS03,2024-01-01,Tier 1,1268,793,94,2656,106250,1654,1391,60.4,7
CS03,2024-01-01,Tier 2,825,502,30,2117,46393,886,678,73.7,2
CS03,2024-01-01,Tier 3,685,438,48,1706,21691,741,533,37.9,1
CS03,2024-01-08,Tier 1,1235,825,53,2989,113561,1738,1325,58.5,4
CS03,2024-01-08,Tier 2,908,529,67,1791,64320,1022,963,46.0,4
CS03,2024-01-08,Tier 3,792,542,24,2127,27700,1183,657,57.8,3
CS03,2024-01-15,Tier 1,1139,496,60,1805,52887,1457,890,58.9,4
CS03,2024-01-15,Tier 2,898,580,49,1634,30879,1777,830,73.1,4
CS03,2024-01-15,Tier 3,606,308,47,1482,15464,1049,653,37.1,1
CS03,2024-01-22,Tier 1,1130,515,42,1293,47808,1144,597,99.1,3
CS03,2024-01-22,Tier 2,860,479,28,1925,69446,731,1110,53.6,6
CS03,2024-01-22,Tier 3,687,408,23,1900,33224,951,974,63.1,4
CS03,2024-01-29,Tier 1,1287,632,46,2270,87375,985,682,82.4,8
CS03,2024-01-29,Tier 2,980,488,50,1758,38535,802,936,83.0,6
CS03,2024-01-29,Tier 3,756,355,40,917,17652,554,544,43.2,2
CS03,2024-02-05,Tier 1,1192,561,28,2510,66330,2237,1123,50.0,4
